Order,PID,MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,price_per_sqft,total_bathrooms,age_at_sale,quality_x_area,SalePrice_log,age_group
321,916475110,60,85.0,0.5047889522204646,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Ex,Y,SBrkr,993,915,0,0.8228552326032634,0.0,0.0,2,1,4,1,Gd,9,Typ,0,,Attchd,2002.0,Fin,431.0,TA,TA,Y,135,0,0,0,0,0,0,4,2010,WD ,Normal,202900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,246580.4335448973,2.5,8,6.5828418608261074,12.220473454337986,New
1620,527110130,80,56.0,-0.15602283139258288,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,754,630,0,-0.215772145340947,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1997.0,Fin,390.0,TA,TA,Y,0,0,0,0,0,0,0,3,2007,WD ,Normal,161500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-748474.7382235542,2.5,10,-1.294632872045682,11.992266613576142,New
2487,532351090,90,70.0,-0.12769700197656958,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,0.0,396.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,0.46607483559952706,1.0,0.0,2,0,6,2,TA,10,Typ,0,,Detchd,1963.0,Unf,504.0,TA,TA,Y,0,0,0,0,0,0,0,11,2006,ConLI,Abnorml,125000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,268197.27316796343,2.0,43,2.3303741779976352,11.736077016252437,Old
2061,905105260,20,66.0,-0.29640961753335066,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,0,-1.0660987581998522,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,386.0,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD ,Normal,127000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-119125.92433223003,1.0,41,-5.330493790999261,11.751950239425476,Old
1674,527427160,120,33.0,-0.7472624024048959,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,2001,2001,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1337.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,0,-0.30893147122525594,0.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,2001.0,Fin,511.0,TA,TA,Y,136,68,0,0,0,0,0,7,2007,WD ,Normal,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-501729.394500512,2.0,6,-1.8535888273515355,11.951186847493476,New
1943,535353160,50,60.0,0.5046647161265347,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,4,7,1890,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,GasA,Gd,Y,SBrkr,1000,544,0,0.10136598532904094,0.0,0.0,2,0,3,1,TA,7,Typ,0,,,1979.0,,0.0,,,N,231,0,0,0,0,0,0,4,2007,WD ,Normal,138000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1361403.4288922714,2.0,117,0.40546394131616376,11.835016210489899,
261,907200290,60,68.0,0.09592796709721978,Pave,IR1,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378.0,Unf,0.0,311.0,689.0,GasA,Ex,Y,SBrkr,689,703,0,-0.19991523880744758,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1977.0,Fin,299.0,TA,TA,Y,0,36,0,0,0,0,450,3,2010,WD ,Normal,161750,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-809092.8983947682,1.5,33,-1.1994914328446855,11.993813394724253,Old
2298,923230180,85,54.0,-0.35827919231043237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619.0,Unf,0.0,149.0,768.0,GasA,Ex,Y,SBrkr,768,0,0,-1.4367539484204006,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1987.0,Unf,624.0,TA,TA,Y,104,0,0,0,0,0,0,4,2007,WD ,Normal,129500,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-90133.7352456036,1.0,37,-7.183769742102003,11.771443882099637,Old
2040,903458060,30,40.0,-0.6619122058750664,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,FuseA,1196,0,0,-0.5884094488781828,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,440.0,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD ,Normal,109900,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-186774.70290378082,1.0,91,-2.3536377955127312,11.60733523953139,Old
690,535476240,20,80.0,-0.2723078153109533,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,TA,Y,SBrkr,1045,0,0,-0.8877085596979839,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1963.0,RFn,264.0,TA,TA,Y,0,0,0,0,0,0,0,4,2009,WD ,Normal,127000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-143064.97173262353,1.0,46,-5.326251358187903,11.751950239425476,Old
902,908276150,20,68.0,-0.1493140823203692,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,FuseA,960,0,0,-1.056188191616415,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Basment,1956.0,Unf,288.0,TA,TA,Y,64,0,0,0,160,0,0,10,2009,COD,Abnorml,112000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-106041.70818137305,1.0,53,-4.22475276646566,11.626263078808801,Old
2027,903426010,70,68.0,-0.5500997213381716,Pave,IR1,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,672.0,GasA,Gd,N,FuseA,672,672,0,-0.295056678008444,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1979.0,Unf,456.0,TA,TA,Y,0,0,70,0,0,0,0,9,2007,WD ,Normal,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-474485.1089118324,1.5,78,-2.065396746059108,11.849404844423074,Old
139,535152010,90,70.0,-0.2311856682201621,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1604.0,1604.0,GasA,TA,Y,SBrkr,1604,0,0,0.22029278433028643,0.0,0.0,2,0,4,2,TA,8,Typ,0,,Attchd,1958.0,Unf,576.0,TA,TA,Y,42,0,0,0,0,0,0,3,2010,WD ,Normal,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,612820.7985132805,2.0,52,1.1014639216514321,11.813037464800539,Old
1918,535151100,20,65.0,-0.4059858523795074,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54.0,TA,TA,CBlock,TA,TA,No,GLQ,908.0,Unf,0.0,100.0,1008.0,GasA,Ex,Y,SBrkr,1008,0,0,-0.9610467524154186,1.0,0.0,1,0,3,1,Fa,6,Typ,0,,Detchd,1964.0,Unf,308.0,TA,TA,Y,0,0,0,0,0,0,0,12,2007,WD ,Normal,131000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-136309.70571489367,1.0,51,-4.805233762077093,11.782960235741939,Old
1829,532477040,60,68.0,0.9211041029795025,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125.0,ALQ,1031.0,36.0,1192.0,GasA,TA,Y,SBrkr,1516,651,0,1.3362225816253064,1.0,0.0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,518.0,TA,TA,Y,220,47,0,0,0,0,0,7,2007,WD ,Normal,294000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,220023.22370753146,2.5,33,9.353558071377144,12.591338447675579,Old
1574,916380060,20,74.0,0.1782964973727322,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,482.0,1518.0,GasA,Ex,Y,SBrkr,1537,0,0,0.08749119211222897,1.0,0.0,2,0,3,1,Gd,8,Typ,0,,Attchd,2007.0,Fin,788.0,TA,TA,Y,0,26,0,0,0,0,0,4,2008,WD ,Normal,294000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3360338.256939884,2.0,2,0.6999295368978318,12.591338447675579,New
320,916455170,60,80.0,0.1476101821720511,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,193.0,817.0,GasA,Ex,Y,SBrkr,824,1070,0,0.7951056461696395,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,510.0,TA,TA,Y,0,40,0,0,0,0,0,2,2010,WD ,Normal,214900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,270278.548561772,2.5,8,5.565739523187476,12.277932735946903,New
654,535354100,20,50.0,-0.26435670529944083,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,972.0,GasA,Ex,Y,SBrkr,972,0,0,-1.032402831816166,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948.0,Unf,240.0,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD ,Normal,132000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-127857.06889992769,1.0,61,-6.194416990896996,11.790564777297387,Old
2489,532353030,20,68.0,-0.11030394882638594,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,612.0,Unf,0.0,252.0,864.0,GasA,Gd,Y,SBrkr,1211,0,0,-0.5586777491278714,0.0,0.0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1972.0,Unf,576.0,TA,TA,Y,161,0,0,0,0,0,0,3,2006,WD ,Normal,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-257751.45014239856,1.0,44,-2.7933887456393567,11.87757552297847,Old
559,532376070,20,68.0,-0.10086200568771485,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Rec,544.0,Unf,0.0,480.0,1024.0,GasA,Gd,Y,SBrkr,1020,0,0,-0.9372613926151695,0.0,0.0,2,0,3,1,TA,5,Typ,0,,Attchd,1965.0,Unf,288.0,TA,TA,Y,171,0,0,0,0,0,0,5,2009,Oth,Family,124100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-132407.03284889733,2.0,44,-4.686306963075848,11.72885102917796,Old
113,534152050,20,68.0,0.05902984720004454,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,Unf,0.0,410.0,1610.0,GasA,Gd,Y,SBrkr,1610,0,0,0.23218546423041098,1.0,0.0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1977.0,RFn,480.0,TA,TA,Y,168,68,0,0,0,0,0,2,2010,WD ,Normal,205000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,882914.8744495336,2.0,33,1.3931127853824659,12.230770136157428,Old
532,528490040,20,68.0,-0.17291894016704698,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,771.0,ALQ,360.0,422.0,1553.0,GasA,Ex,Y,SBrkr,1553,0,0,0.11920500517922776,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,588.0,TA,TA,Y,192,88,0,0,0,0,0,8,2009,WD ,Normal,234500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1967199.2769718291,2.0,6,0.8344350362545944,12.365215131251702,New
225,905106170,20,65.0,-0.28522836907966115,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,775.0,Unf,0.0,89.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,-1.2464710700184078,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1969.0,Unf,280.0,TA,TA,Y,226,0,0,0,0,0,0,5,2010,WD ,Normal,137250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-110110.85880875928,1.0,42,-6.232355350092039,11.829566645319733,Old
724,902405100,50,98.0,-0.1624831082769368,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,TA,Y,SBrkr,1188,561,120,0.7455528132524539,0.0,0.0,1,0,2,1,TA,7,Typ,0,,Detchd,1963.0,Unf,456.0,TA,TA,Y,48,0,244,0,0,0,0,9,2009,WD ,Normal,124900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,167526.6966737435,1.0,119,3.7277640662622695,11.735276702486741,
2371,527451450,160,21.0,-1.0495288189363012,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,ALQ,276.0,Unf,0.0,207.0,483.0,GasA,TA,Y,SBrkr,483,465,0,-1.0799735514166642,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,1972.0,Unf,264.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,89000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-82409.42556718497,1.5,34,-6.479841308499985,11.39640288460621,Old
2509,533212120,160,24.0,-0.9421888337808824,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,623,80,-0.5348923893276223,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,480.0,TA,TA,Y,0,166,0,0,0,0,0,7,2006,WD ,Normal,149900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-280243.28442666633,2.5,1,-3.744246725293356,11.917730355182513,New
1434,907135260,20,57.0,-0.10968276835673653,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,0.0,304.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,-0.9967247921157922,0.0,1.0,1,0,3,1,TA,5,Typ,0,,Detchd,1996.0,Unf,672.0,TA,TA,Y,0,0,0,0,0,0,0,2,2008,WD ,Normal,145000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-145476.4656673203,1.0,14,-4.983623960578961,11.884495917930655,Recent
2273,916477060,60,68.0,0.20774045163411445,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Ex,Y,SBrkr,1146,1340,0,1.9685167296485948,1.0,0.0,3,1,5,1,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,452.0,TA,TA,Y,143,32,0,0,0,0,0,7,2007,WD ,Normal,279900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,142188.2759665272,3.5,4,13.779617107540163,12.5421912482017,New
1459,907254090,60,75.0,0.1585429584378808,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,0.0,901.0,1153.0,GasA,Ex,Y,SBrkr,1153,878,0,1.0666551705558167,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,541.0,TA,TA,Y,192,84,0,0,0,0,0,7,2008,WD ,Normal,222500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,208595.9981650479,2.5,10,7.466586193890717,12.312686874960354,New
2639,902103090,50,60.0,-0.5724622182455505,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,GasA,TA,N,SBrkr,1147,510,0,0.3253447901147199,0.0,0.0,1,0,4,1,Fa,9,Typ,1,TA,Detchd,1920.0,Unf,162.0,Fa,Fa,N,0,0,0,0,0,0,0,7,2006,WD ,Normal,111500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,342713.34100873093,1.0,86,1.3013791604588796,11.621788838451959,Old
847,907192030,60,68.0,-0.14819595747500025,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,829,0,0.33129113006478217,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2002.0,RFn,493.0,TA,TA,Y,144,68,0,0,0,0,0,7,2009,WD ,Normal,195000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,588606.1602731978,2.5,7,2.319037910453475,12.180759965737863,New
194,903225150,30,50.0,-0.6370649870890898,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,188.0,Unf,0.0,577.0,765.0,GasA,TA,N,FuseF,765,0,0,-1.4427002883704627,1.0,0.0,1,0,2,1,Gd,4,Typ,0,,Detchd,1926.0,Unf,200.0,Fa,TA,P,135,0,41,0,0,0,0,4,2010,WD ,Normal,87000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-60303.585367870786,1.0,85,-5.770801153481851,11.373674891823535,Old
1465,907262060,60,41.0,0.09654914756686919,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1129.0,1129.0,GasA,Ex,Y,SBrkr,1129,1198,0,1.6533607122952945,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,RFn,596.0,TA,TA,Y,0,57,0,0,0,0,0,8,2008,WD ,Normal,240000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,145158.88651231927,2.5,5,11.573524986067062,12.388398368982115,New
947,914465020,60,75.0,-0.0003550056984395208,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,445.0,BLQ,250.0,412.0,1107.0,GasA,Ex,Y,SBrkr,1040,1012,0,1.1082795502062526,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,Fin,642.0,TA,TA,Y,210,91,0,0,0,0,0,5,2009,WD ,Normal,251000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,226477.15547335372,2.5,9,8.86623640165002,12.433212202169729,New
2022,903236130,70,47.0,-0.29479454831226215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,FuseA,1100,1164,0,1.5284875733439867,0.0,0.0,2,1,4,1,TA,8,Typ,0,,Detchd,1950.0,Unf,408.0,TA,TA,Y,0,152,0,0,0,0,0,5,2007,WD ,Normal,200000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,130848.2996446252,2.5,89,9.17092544006392,12.206077645517674,Old
